ts,topic,type,ticker,price,qty,agent,rule,label,buy_agent,sell_agent,previous_delta,current_delta,agent_name
2026-05-13T16:15:38.235Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-05-13T16:15:38.235Z,market,trade,WINFUT,182475.0,7,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.235Z,market,trade,WINFUT,182475.0,10,,,,IDEAL CTVM SA,ATIVA INVESTIMENTOS S.A. CTCV,,,
2026-05-13T16:15:38.235Z,market,trade,WINFUT,182475.0,10,,,,IDEAL CTVM SA,AGORA CTVM S/A,,,
2026-05-13T16:15:38.236Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-05-13T16:15:38.236Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,NOVA FUTURA CTVM LTDA,,,
2026-05-13T16:15:38.236Z,market,trade,WINFUT,182475.0,4,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-05-13T16:15:38.237Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,NOVA FUTURA CTVM LTDA,,,
2026-05-13T16:15:38.237Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,Elliot-Warren,,,
2026-05-13T16:15:38.238Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,Elliot-Warren,,,
2026-05-13T16:15:38.238Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-05-13T16:15:38.239Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,AGORA CTVM S/A,,,
2026-05-13T16:15:38.240Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,AGORA CTVM S/A,,,
2026-05-13T16:15:38.240Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.240Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-05-13T16:15:38.241Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-05-13T16:15:38.241Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.241Z,market,trade,WINFUT,182475.0,3,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.242Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.242Z,market,trade,WINFUT,182475.0,3,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.242Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.242Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.243Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.243Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-05-13T16:15:38.243Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-05-13T16:15:38.243Z,market,trade,WINFUT,182475.0,10,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.243Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,
2026-05-13T16:15:38.244Z,market,flow_inversion,,,,,,,,,0,5,BTG
2026-05-13T16:15:38.244Z,market,trade,WINFUT,182475.0,5,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.244Z,market,trade,WINFUT,182475.0,6,,,,BTG Pactual CTVM S.A.,Elliot-Warren,,,
2026-05-13T16:15:38.244Z,market,trade,WINFUT,182475.0,7,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.244Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.244Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.245Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.245Z,market,trade,WINFUT,182475.0,3,,,,XP Investimentos CCTVM S/A,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.245Z,market,trade,WINFUT,182475.0,5,,,,XP Investimentos CCTVM S/A,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.246Z,market,trade,WINFUT,182475.0,4,,,,XP Investimentos CCTVM S/A,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.246Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.246Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.246Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.247Z,market,trade,WINFUT,182475.0,5,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.247Z,market,trade,WINFUT,182475.0,3,,,,IDEAL CTVM SA,NOVA FUTURA CTVM LTDA,,,
2026-05-13T16:15:38.247Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.247Z,market,trade,WINFUT,182475.0,5,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.248Z,market,trade,WINFUT,182475.0,4,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.248Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.248Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.249Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.249Z,market,trade,WINFUT,182475.0,4,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.249Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.250Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.250Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.250Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.251Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.251Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.251Z,market,trade,WINFUT,182475.0,10,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.251Z,market,trade,WINFUT,182475.0,3,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.252Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.252Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.252Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.252Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.253Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.253Z,market,trade,WINFUT,182475.0,11,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.253Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.257Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,
2026-05-13T16:15:38.258Z,market,trade,WINFUT,182475.0,10,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.258Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.258Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.258Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,Elliot-Warren,,,
2026-05-13T16:15:38.259Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,Elliot-Warren,,,
2026-05-13T16:15:38.259Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,Elliot-Warren,,,
2026-05-13T16:15:38.259Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,Elliot-Warren,,,
2026-05-13T16:15:38.260Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-05-13T16:15:38.260Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.260Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.260Z,market,trade,WINFUT,182475.0,28,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.261Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-05-13T16:15:38.261Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-05-13T16:15:38.261Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.262Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,
2026-05-13T16:15:38.262Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.262Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,
2026-05-13T16:15:38.263Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.263Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.263Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.264Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,TERRA INVESTIMENTOS DTVM LTDA,,,
2026-05-13T16:15:38.264Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.264Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.265Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.265Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.265Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.266Z,market,trade,WINFUT,182475.0,4,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-05-13T16:15:38.266Z,market,trade,WINFUT,182475.0,3,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-05-13T16:15:38.266Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-05-13T16:15:38.266Z,market,trade,WINFUT,182475.0,2,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.267Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,NECTON INVESTIMENTOS S.A. CVMC,,,
2026-05-13T16:15:38.267Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.267Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,
2026-05-13T16:15:38.267Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.267Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.268Z,market,trade,WINFUT,182475.0,10,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.268Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,INTER DTVM LTDA,,,
2026-05-13T16:15:38.268Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,CM Capital Markets CCTVM LTDA,,,
2026-05-13T16:15:38.268Z,market,trade,WINFUT,182475.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.269Z,market,trade,WINFUT,182475.0,5,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-05-13T16:15:38.269Z,market,trade,WINFUT,182475.0,5,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-05-13T16:15:38.269Z,market,trade,WINFUT,182475.0,10,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.269Z,market,trade,WINFUT,182480.0,2,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.269Z,market,trade,WINFUT,182480.0,2,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.270Z,market,trade,WINFUT,182480.0,5,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-05-13T16:15:38.270Z,market,trade,WINFUT,182480.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.271Z,market,trade,WINFUT,182480.0,10,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-05-13T16:15:38.272Z,market,trade,WINFUT,182480.0,1,,,,XP Investimentos CCTVM S/A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-05-13T16:15:38.273Z,market,trade,WINFUT,182480.0,6,,,,XP Investimentos CCTVM S/A,AGORA CTVM S/A,,,
