ts,topic,type,ticker,price,qty,agent,rule,label,buy_agent,sell_agent,previous_delta,current_delta,agent_name
2026-04-27T12:12:15.436Z,market,trade,WINFUT,194635.0,1,,,,XP Investimentos CCTVM S/A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-27T12:12:15.436Z,market,trade,WINFUT,194635.0,1,,,,XP Investimentos CCTVM S/A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-27T12:12:15.436Z,market,trade,WINFUT,194635.0,3,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-27T12:12:15.437Z,market,trade,WINFUT,194635.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-04-27T12:12:15.437Z,market,trade,WINFUT,194635.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-04-27T12:12:15.437Z,market,trade,WINFUT,194635.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-04-27T12:12:15.437Z,market,trade,WINFUT,194635.0,1,,,,BTG Pactual CTVM S.A.,XP Investimentos CCTVM S/A,,,
2026-04-27T12:12:15.438Z,market,trade,WINFUT,194635.0,1,,,,BTG Pactual CTVM S.A.,XP Investimentos CCTVM S/A,,,
2026-04-27T12:12:15.438Z,market,trade,WINFUT,194635.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-04-27T12:12:15.438Z,market,trade,WINFUT,194635.0,2,,,,XP Investimentos CCTVM S/A,BTG Pactual CTVM S.A.,,,
2026-04-27T12:12:15.438Z,market,trade,WINFUT,194635.0,3,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-27T12:12:15.439Z,market,trade,WINFUT,194635.0,3,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-27T12:12:15.439Z,market,trade,WINFUT,194635.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-27T12:12:15.439Z,market,trade,WINFUT,194635.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-27T12:12:15.439Z,market,trade,WINFUT,194635.0,1,,,,XP Investimentos CCTVM S/A,BTG Pactual CTVM S.A.,,,
2026-04-27T12:12:15.439Z,market,trade,WINFUT,194635.0,2,,,,GENIAL INSTITUCIONAL CCTVM S.A,BTG Pactual CTVM S.A.,,,
2026-04-27T12:12:15.439Z,market,trade,WINFUT,194635.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,CM Capital Markets CCTVM LTDA,,,
