ts,topic,type,ticker,price,qty,agent,rule,label,buy_agent,sell_agent,previous_delta,current_delta,agent_name
2026-03-18T00:00:00.075Z,market,trade,TESTE,100452.90946982049,155,,,,JPM,CS,,,
2026-03-18T00:00:00.233Z,market,trade,TESTE,100456.59387901744,44,,,,JPM,CS,,,
2026-03-18T00:00:00.392Z,market,trade,TESTE,100462.99472528466,191,,,,JPM,ITAU,,,
2026-03-18T00:00:00.551Z,market,trade,TESTE,100448.04212399427,188,,,,XP,BARCL,,,
2026-03-18T00:00:00.707Z,market,trade,TESTE,100447.39758188852,55,,,,XP,GOLDM,,,
2026-03-18T00:00:00.867Z,market,trade,TESTE,100455.20284429773,94,,,,BARCL,UBS,,,
2026-03-18T00:00:01.029Z,market,trade,TESTE,100454.6302310122,123,,,,ITAU,BTG,,,
2026-03-18T00:00:01.188Z,market,trade,TESTE,100443.26709397342,191,,,,BARCL,GOLDM,,,
2026-03-18T00:00:01.343Z,market,trade,TESTE,100452.24459130228,167,,,,ITAU,BARCL,,,
2026-03-18T00:00:01.507Z,market,trade,TESTE,100448.11333269915,17,,,,UBS,BARCL,,,
2026-03-18T00:00:01.667Z,market,trade,TESTE,100433.87174619672,54,,,,BTG,ITAU,,,
2026-03-18T00:00:01.821Z,market,trade,TESTE,100444.86785264433,23,,,,CS,MS,,,
2026-03-18T00:00:01.972Z,market,trade,TESTE,100438.8794683866,140,,,,BARCL,XP,,,
2026-03-18T00:00:02.130Z,market,trade,TESTE,100450.4368661856,127,,,,BARCL,CITI,,,
2026-03-18T00:00:02.291Z,market,trade,TESTE,100450.21606623637,45,,,,CITI,CITI,,,
2026-03-18T00:00:02.451Z,market,trade,TESTE,100437.75644163921,56,,,,CITI,BTG,,,
2026-03-18T00:00:02.604Z,market,trade,TESTE,100441.31222414116,188,,,,BTG,CITI,,,
2026-03-18T00:00:02.766Z,market,trade,TESTE,100441.02128818489,49,,,,BARCL,XP,,,
2026-03-18T00:00:02.928Z,market,trade,TESTE,100440.86526503773,16,,,,XP,MS,,,
2026-03-18T00:00:03.086Z,market,trade,TESTE,100444.40318160279,161,,,,CITI,ITAU,,,
2026-03-18T00:00:03.250Z,market,trade,TESTE,100456.97252473571,63,,,,CS,JPM,,,
2026-03-18T00:00:03.407Z,market,trade,TESTE,100455.75628821847,195,,,,XP,JPM,,,
2026-03-18T00:00:03.568Z,market,trade,TESTE,100452.36650613179,110,,,,CITI,UBS,,,
2026-03-18T00:00:03.731Z,market,trade,TESTE,100446.21736962968,16,,,,BTG,XP,,,
2026-03-18T00:00:03.891Z,market,trade,TESTE,100443.24445709432,128,,,,CS,ITAU,,,
2026-03-18T00:00:04.043Z,market,trade,TESTE,100447.69335078969,65,,,,CITI,BTG,,,
2026-03-18T00:00:04.200Z,market,trade,TESTE,100452.36752288454,125,,,,CITI,BARCL,,,
2026-03-18T00:00:04.357Z,market,trade,TESTE,100461.51754527936,115,,,,XP,UBS,,,
2026-03-18T00:00:04.507Z,market,trade,TESTE,100451.90551524714,118,,,,BARCL,MS,,,
2026-03-18T00:00:04.671Z,market,trade,TESTE,100452.20682700613,114,,,,BARCL,CITI,,,
2026-03-18T00:00:04.834Z,market,trade,TESTE,100464.36569944056,37,,,,UBS,CS,,,
2026-03-18T00:00:04.988Z,market,trade,TESTE,100458.389998341,162,,,,GOLDM,UBS,,,
2026-03-18T00:00:05.151Z,market,trade,TESTE,100456.32272794968,78,,,,JPM,JPM,,,
2026-03-18T00:00:05.305Z,market,trade,TESTE,100466.70250523828,119,,,,ITAU,UBS,,,
2026-03-18T00:00:05.468Z,market,trade,TESTE,100453.39173313677,165,,,,BARCL,ITAU,,,
2026-03-18T00:00:05.627Z,market,trade,TESTE,100457.06489150999,157,,,,ITAU,GOLDM,,,
2026-03-18T00:00:05.787Z,market,trade,TESTE,100452.75199676146,109,,,,GOLDM,CITI,,,
2026-03-18T00:00:05.943Z,market,trade,TESTE,100464.17042906905,110,,,,XP,CS,,,
2026-03-18T00:00:06.096Z,market,trade,TESTE,100466.02400187693,86,,,,JPM,XP,,,
2026-03-18T00:00:06.255Z,market,trade,TESTE,100467.40809283506,5,,,,BARCL,CITI,,,
2026-03-18T00:00:06.414Z,market,trade,TESTE,100454.44834779947,134,,,,CS,BTG,,,
2026-03-18T00:00:06.564Z,market,trade,TESTE,100465.13719723969,162,,,,MS,CS,,,
2026-03-18T00:00:06.723Z,market,trade,TESTE,100466.4241659672,90,,,,BTG,BTG,,,
2026-03-18T00:00:06.887Z,market,trade,TESTE,100457.22884866157,57,,,,CITI,ITAU,,,
2026-03-18T00:00:07.050Z,market,trade,TESTE,100471.41221141591,161,,,,BARCL,JPM,,,
2026-03-18T00:00:07.207Z,market,trade,TESTE,100461.76520632382,68,,,,BTG,GOLDM,,,
2026-03-18T00:00:07.363Z,market,trade,TESTE,100458.35805395883,87,,,,CITI,GOLDM,,,
2026-03-18T00:00:07.515Z,market,trade,TESTE,100464.61779019836,116,,,,GOLDM,GOLDM,,,
2026-03-18T00:00:07.671Z,market,trade,TESTE,100465.3856126122,55,,,,MS,JPM,,,
2026-03-18T00:00:07.825Z,market,trade,TESTE,100460.49244624624,143,,,,CITI,XP,,,
2026-03-18T00:00:07.990Z,market,trade,TESTE,100450.07983161796,56,,,,UBS,MS,,,
2026-03-18T00:00:08.144Z,market,trade,TESTE,100459.75779393748,79,,,,GOLDM,BTG,,,
2026-03-18T00:00:08.306Z,market,trade,TESTE,100464.2928701995,94,,,,CITI,GOLDM,,,
2026-03-18T00:00:08.466Z,market,trade,TESTE,100461.36581376362,30,,,,UBS,JPM,,,
2026-03-18T00:00:08.635Z,market,trade,TESTE,100463.38178552761,76,,,,UBS,CS,,,
2026-03-18T00:00:08.789Z,market,trade,TESTE,100461.51308056548,94,,,,GOLDM,ITAU,,,
2026-03-18T00:00:08.948Z,market,trade,TESTE,100448.43267422488,111,,,,BARCL,JPM,,,
2026-03-18T00:00:09.106Z,market,trade,TESTE,100454.6700560728,145,,,,ITAU,UBS,,,
2026-03-18T00:00:09.263Z,market,trade,TESTE,100451.27809605408,25,,,,BARCL,UBS,,,
