ts,topic,type,ticker,price,qty,agent,rule,label,buy_agent,sell_agent,previous_delta,current_delta,agent_name
2026-04-16T15:57:51.297Z,market,trade,WINFUT,201470.0,1,,,,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,IDEAL CTVM SA,,,
2026-04-16T15:57:51.297Z,market,trade,WINFUT,201470.0,3,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-16T15:57:51.297Z,market,trade,WINFUT,201465.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.361Z,market,trade,WINFUT,201465.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-04-16T15:57:51.362Z,market,trade,WINFUT,201465.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.362Z,market,trade,WINFUT,201470.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.362Z,market,trade,WINFUT,201465.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.439Z,market,trade,WINFUT,201465.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.440Z,market,trade,WINFUT,201465.0,1,,,,UBS BRASIL CCTVM S/A,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,
2026-04-16T15:57:51.440Z,market,trade,WINFUT,201470.0,2,,,,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,
2026-04-16T15:57:51.440Z,market,trade,WINFUT,201465.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-16T15:57:51.440Z,market,trade,WINFUT,201470.0,1,,,,Elliot-Warren,Elliot-Warren,,,
2026-04-16T15:57:51.441Z,market,trade,WINFUT,201465.0,1,,,,UBS BRASIL CCTVM S/A,Elliot-Warren,,,
2026-04-16T15:57:51.523Z,market,trade,WINFUT,201470.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.523Z,market,trade,WINFUT,201470.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,BTG Pactual CTVM S.A.,,,
2026-04-16T15:57:51.523Z,market,trade,WINFUT,201465.0,1,,,,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,
2026-04-16T15:57:51.524Z,market,trade,WINFUT,201465.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.614Z,market,trade,WINFUT,201465.0,2,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.614Z,market,trade,WINFUT,201470.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.617Z,market,trade,WINFUT,201465.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.617Z,market,trade,WINFUT,201470.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.617Z,market,trade,WINFUT,201470.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.698Z,market,trade,WINFUT,201470.0,1,,,,XP Investimentos CCTVM S/A,BTG Pactual CTVM S.A.,,,
2026-04-16T15:57:51.698Z,market,trade,WINFUT,201470.0,1,,,,XP Investimentos CCTVM S/A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-16T15:57:51.699Z,market,trade,WINFUT,201470.0,3,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-04-16T15:57:51.699Z,market,trade,WINFUT,201470.0,1,,,,XP Investimentos CCTVM S/A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-16T15:57:51.699Z,market,trade,WINFUT,201470.0,10,,,,XP Investimentos CCTVM S/A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-16T15:57:51.699Z,market,trade,WINFUT,201470.0,1,,,,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-16T15:57:51.699Z,market,trade,WINFUT,201470.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-16T15:57:51.700Z,market,trade,WINFUT,201470.0,9,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-16T15:57:51.783Z,market,trade,WINFUT,201465.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.784Z,market,trade,WINFUT,201465.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-16T15:57:51.784Z,market,trade,WINFUT,201470.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.784Z,market,trade,WINFUT,201470.0,2,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.857Z,market,trade,WINFUT,201470.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-16T15:57:51.857Z,market,trade,WINFUT,201465.0,13,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.858Z,market,trade,WINFUT,201465.0,2,,,,UBS BRASIL CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.862Z,market,trade,WINFUT,201470.0,1,,,,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-04-16T15:57:51.862Z,market,trade,WINFUT,201470.0,5,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.862Z,market,trade,WINFUT,201465.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.862Z,market,trade,WINFUT,201470.0,5,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-04-16T15:57:51.862Z,market,trade,WINFUT,201470.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
