ts,topic,type,ticker,price,qty,agent,rule,label,buy_agent,sell_agent,previous_delta,current_delta,agent_name
2026-03-27T13:03:43.219Z,market,trade,WINFUT,182720.0,4,,,,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,
2026-03-27T13:03:43.219Z,market,trade,WINFUT,182720.0,9,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-27T13:03:43.219Z,market,trade,WINFUT,182720.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-27T13:03:43.219Z,market,trade,WINFUT,182720.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-03-27T13:03:43.219Z,market,trade,WINFUT,182720.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.219Z,market,trade,WINFUT,182725.0,1,,,,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182720.0,1,,,,CM Capital Markets CCTVM LTDA,CM Capital Markets CCTVM LTDA,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,5,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,IDEAL CTVM SA,AGORA CTVM S/A,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,BTG Pactual CTVM S.A.,GOLDMAN SACHS DO BRASIL CTVM,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,3,,,,IDEAL CTVM SA,C6 CTVM LTDA,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,2,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182730.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182730.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182730.0,3,,,,ATIVA INVESTIMENTOS S.A. CTCV,ATIVA INVESTIMENTOS S.A. CTCV,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,10,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,6,,,,IDEAL CTVM SA,UBS BRASIL CCTVM S/A,,,
2026-03-27T13:03:43.220Z,market,trade,WINFUT,182725.0,1,,,,AGORA CTVM S/A,UBS BRASIL CCTVM S/A,,,
2026-03-27T13:03:43.221Z,market,trade,WINFUT,182725.0,1,,,,BTG Pactual CTVM S.A.,UBS BRASIL CCTVM S/A,,,
2026-03-27T13:03:43.221Z,market,trade,WINFUT,182725.0,4,,,,CM Capital Markets CCTVM LTDA,CM Capital Markets CCTVM LTDA,,,
2026-03-27T13:03:43.221Z,market,trade,WINFUT,182720.0,14,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.221Z,market,trade,WINFUT,182720.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.221Z,market,trade,WINFUT,182720.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.221Z,market,trade,WINFUT,182720.0,9,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.221Z,market,trade,WINFUT,182720.0,9,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.221Z,market,trade,WINFUT,182720.0,1,,,,XP Investimentos CCTVM S/A,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.221Z,market,trade,WINFUT,182720.0,4,,,,XP Investimentos CCTVM S/A,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.222Z,market,trade,WINFUT,182720.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-03-27T13:03:43.222Z,market,trade,WINFUT,182725.0,2,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.222Z,market,trade,WINFUT,182720.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.222Z,market,trade,WINFUT,182725.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-27T13:03:43.222Z,market,trade,WINFUT,182720.0,1,,,,XP Investimentos CCTVM S/A,XP Investimentos CCTVM S/A,,,
2026-03-27T13:03:43.222Z,market,trade,WINFUT,182725.0,2,,,,CM Capital Markets CCTVM LTDA,IDEAL CTVM SA,,,
