ts,topic,type,ticker,price,qty,agent,rule,label,buy_agent,sell_agent,previous_delta,current_delta,agent_name
2026-04-26T13:03:50.718Z,market,trade,TESTE,100007.39768689178,141,,,,MS,UBS,,,
2026-04-26T13:03:50.875Z,market,trade,TESTE,100006.77777802867,157,,,,JPM,BTG,,,
2026-04-26T13:03:51.033Z,market,flow_inversion,,,,,,,,,0,78,UBS
2026-04-26T13:03:51.033Z,market,trade,TESTE,99994.79820251047,78,,,,UBS,JPM,,,
2026-04-26T13:03:51.188Z,market,trade,TESTE,99991.73128670367,123,,,,CS,UBS,,,
2026-04-26T13:03:51.344Z,market,trade,TESTE,100001.42354928692,52,,,,ITAU,BARCL,,,
2026-04-26T13:03:51.500Z,market,trade,TESTE,100000.73886082182,91,,,,XP,UBS,,,
2026-04-26T13:03:51.655Z,market,trade,TESTE,100003.3741223019,128,,,,ITAU,BARCL,,,
2026-04-26T13:03:51.812Z,market,trade,TESTE,99997.01225574568,54,,,,JPM,MS,,,
2026-04-26T13:03:51.968Z,market,trade,TESTE,100004.70945815743,98,,,,CITI,JPM,,,
2026-04-26T13:03:52.124Z,market,trade,TESTE,100009.42988494912,162,,,,XP,ITAU,,,
2026-04-26T13:03:52.276Z,market,trade,TESTE,100014.37180216664,31,,,,CS,JPM,,,
2026-04-26T13:03:52.434Z,market,trade,TESTE,100010.28955696277,71,,,,MS,ITAU,,,
2026-04-26T13:03:52.591Z,market,trade,TESTE,99997.78809023593,122,,,,BARCL,XP,,,
2026-04-26T13:03:52.747Z,market,trade,TESTE,99998.35006873946,184,,,,ITAU,GOLDM,,,
2026-04-26T13:03:52.904Z,market,flow_inversion,,,,,,,,,0,178,GOLDM
2026-04-26T13:03:52.904Z,market,trade,TESTE,99995.78379779651,178,,,,GOLDM,XP,,,
2026-04-26T13:03:53.060Z,market,trade,TESTE,100004.15202320594,68,,,,ITAU,JPM,,,
2026-04-26T13:03:53.218Z,market,trade,TESTE,100007.70009301341,142,,,,XP,UBS,,,
2026-04-26T13:03:53.371Z,market,trade,TESTE,99995.11377248404,104,,,,ITAU,GOLDM,,,
2026-04-26T13:03:53.528Z,market,trade,TESTE,99991.7425535163,147,,,,CS,GOLDM,,,
2026-04-26T13:03:53.683Z,market,trade,TESTE,99995.19120381746,136,,,,BARCL,ITAU,,,
2026-04-26T13:03:53.839Z,market,trade,TESTE,99999.75705181013,152,,,,CITI,XP,,,
2026-04-26T13:03:53.996Z,market,trade,TESTE,99996.67782777733,198,,,,GOLDM,JPM,,,
2026-04-26T13:03:54.151Z,market,trade,TESTE,100002.46358679331,85,,,,BTG,CITI,,,
2026-04-26T13:03:54.308Z,market,trade,TESTE,100003.9713856257,9,,,,GOLDM,MS,,,
