ts,topic,type,ticker,price,qty,agent,rule,label,buy_agent,sell_agent,previous_delta,current_delta,agent_name
2026-03-26T12:04:38.366Z,market,trade,WINFUT,184535.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-26T12:04:38.366Z,market,trade,WINFUT,184535.0,1,,,,IDEAL CTVM SA,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-26T12:04:38.366Z,market,trade,WINFUT,184530.0,3,,,,Elliot-Warren,Elliot-Warren,,,
2026-03-26T12:04:38.366Z,market,trade,WINFUT,184535.0,1,,,,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-26T12:04:38.367Z,market,trade,WINFUT,184535.0,1,,,,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-26T12:04:38.367Z,market,trade,WINFUT,184535.0,1,,,,XP Investimentos CCTVM S/A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-26T12:04:38.367Z,market,trade,WINFUT,184530.0,1,,,,IDEAL CTVM SA,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-26T12:04:38.367Z,market,trade,WINFUT,184535.0,1,,,,IDEAL CTVM SA,IDEAL CTVM SA,,,
2026-03-26T12:04:38.367Z,market,trade,WINFUT,184535.0,1,,,,IDEAL CTVM SA,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-26T12:04:38.367Z,market,trade,WINFUT,184535.0,1,,,,IDEAL CTVM SA,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184535.0,1,,,,IDEAL CTVM SA,AGORA CTVM S/A,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184540.0,2,,,,XP Investimentos CCTVM S/A,NECTON INVESTIMENTOS S.A. CVMC,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184535.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,2,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,3,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,1,,,,BTG Pactual CTVM S.A.,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,2,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184535.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184540.0,1,,,,Elliot-Warren,NECTON INVESTIMENTOS S.A. CVMC,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184540.0,1,,,,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,NECTON INVESTIMENTOS S.A. CVMC,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184535.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184535.0,14,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184535.0,9,,,,GENIAL INSTITUCIONAL CCTVM S.A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184535.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184535.0,1,,,,AGORA CTVM S/A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184535.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184535.0,1,,,,AGORA CTVM S/A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184535.0,5,,,,GENIAL INSTITUCIONAL CCTVM S.A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,1,,,,AGORA CTVM S/A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,1,,,,CM Capital Markets CCTVM LTDA,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,1,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.386Z,market,trade,WINFUT,184530.0,1,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184530.0,3,,,,IDEAL CTVM SA,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184530.0,1,,,,XP Investimentos CCTVM S/A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184530.0,9,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184530.0,1,,,,BTG Pactual CTVM S.A.,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184530.0,1,,,,IDEAL CTVM SA,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184530.0,1,,,,IDEAL CTVM SA,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184530.0,3,,,,BTG Pactual CTVM S.A.,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184535.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,AGORA CTVM S/A,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184535.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184535.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184540.0,4,,,,GENIAL INSTITUCIONAL CCTVM S.A,NECTON INVESTIMENTOS S.A. CVMC,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184540.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184540.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184540.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184540.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,IDEAL CTVM SA,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184540.0,3,,,,GENIAL INSTITUCIONAL CCTVM S.A,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.389Z,market,trade,WINFUT,184540.0,2,,,,GENIAL INSTITUCIONAL CCTVM S.A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.390Z,market,trade,WINFUT,184540.0,9,,,,GENIAL INSTITUCIONAL CCTVM S.A,GENIAL INSTITUCIONAL CCTVM S.A,,,
2026-03-26T12:04:38.390Z,market,trade,WINFUT,184540.0,3,,,,GENIAL INSTITUCIONAL CCTVM S.A,IDEAL CTVM SA,,,
2026-03-26T12:04:38.390Z,market,trade,WINFUT,184540.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,BTG Pactual CTVM S.A.,,,
2026-03-26T12:04:38.390Z,market,trade,WINFUT,184540.0,1,,,,GENIAL INSTITUCIONAL CCTVM S.A,XP Investimentos CCTVM S/A,,,
2026-03-26T12:04:38.390Z,market,trade,WINFUT,184535.0,1,,,,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,SANTANDER CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,,,
2026-03-26T12:04:38.390Z,market,trade,WINFUT,184540.0,1,,,,XP Investimentos CCTVM S/A,IDEAL CTVM SA,,,
